Counter,Type.1,Type.2,User,ignoreAnalysis,Sample_Name,Sample,Date,DateTime,IPLnum,NumBlocks,NumCycles,IntTime,sam44current,ref44current,d13C.PDB,d13C.err,d18O.rawPDB,d18O.err,d18O.rawSMOW,d45,d45.err,d46,d46.err,d47,d47.err,d48,d48.err,d49,d49.err,D472,D47.err3,D484,D48.err5,D496,D49.err7,Comments,included,D47_raw,sample_upper,type2_upper,standard_key,ben_reference_class,D47_d47_0,D47_transferred,D47_accepted,standard_residual,standard_extreme_outlier,standard_outlier_score,correction_qc_include,D47_corrected,T47_C,correction_method,linearity_slope,transfer_slope,transfer_intercept,carbonate_offset,temperature_A,temperature_B,acid_fractionation
4451,HeatedGas,Depleted,eyl,include,Online Depleted Heated Gas,IPL-CI-4918 OLHG-DEPLETED,20260513.12,5/13/26 12:09,4918,90,calcite,50,5.75e-8,5.74e-8,-10.50304377,5.66e-4,-14.35129335,0.00307495,16.11510817,-0.452976994,5.24e-4,-15.45848231,0.003068188,-16.48749192,0.006869937,-31.00262385,0.028592399,-61.95438678,1.611773217,-0.842853942,0.006474588,-0.345744334,0.026024507,-32.33106378,1.662519307,,TRUE,-0.842853942,ONLINE DEPLETED HEATED GAS,DEPLETED,DEPLETED,heated gas,-0.8237730060230284,0.03972231628138845,,,FALSE,,TRUE,0.04709120655558303,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4452,HeatedGas,Depleted,mla,include,Online Depleted Heated Gas,IPL-CI-4963 OLHG-DEPLETED,20260602.16,6/2/26 16:30,4963,90,calcite,50,5.75e-8,5.74e-8,-10.05350398,5.29e-4,-14.43352721,0.002900482,16.03033247,-0.031689485,4.77e-4,-15.53960583,0.00289398,-16.14968309,0.005953535,-31.10513758,0.023472392,-69.2483325,1.382124501,-0.853239374,0.00600535,-0.275912438,0.022141416,-40.13128792,1.423723014,,TRUE,-0.853239374,ONLINE DEPLETED HEATED GAS,DEPLETED,DEPLETED,heated gas,-0.8345493833947661,0.02789217099123642,,,FALSE,,TRUE,0.035261061265431,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4453,HeatedGas,Depleted,wmn,include,Online Depleted Heated Gas,IPL-CI-4986 OLHG-DEPLETED,20260615.12,6/15/26 12:29,4986,90,calcite,50,5.75e-8,5.74e-8,-10.46929825,4.99e-4,-14.33981048,0.002740122,16.12694598,-0.420729447,5.02e-4,-15.44695356,0.002734544,-16.4855928,0.007161573,-30.94186725,0.019436775,-74.17851091,1.861521103,-0.885686994,0.006380465,-0.29563121,0.020473564,-44.99595699,1.921221658,,TRUE,-0.885686994,ONLINE DEPLETED HEATED GAS,DEPLETED,DEPLETED,heated gas,-0.8666082558701788,-0.0073015779041244455,,,FALSE,,TRUE,6.731237007013245e-5,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4454,HeatedGas,Depleted,mla,include,Online Depleted Heated Gas,IPL-CI-5012 OLHG-DEPLETED,20260627.19,6/27/26 19:08,5012,90,calcite,50,5.75e-8,5.73e-8,-10.26067683,4.93e-4,-14.41094346,0.0026095,16.05361428,-0.22638234,4.54e-4,-15.51750128,0.002603731,-16.33985351,0.006995295,-31.09491786,0.021895734,-67.31727848,1.259381463,-0.867691097,0.007408211,-0.32073556,0.02409488,-37.98249443,1.298690102,,TRUE,-0.867691097,ONLINE DEPLETED HEATED GAS,DEPLETED,DEPLETED,heated gas,-0.8487810226108685,0.012268891123080938,,,FALSE,,TRUE,0.019637781397275518,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4471,HeatedGas,Enriched,bhp,include,Online Enriched Heated Gas,IPL-CI-4800 Enriched Heated Gas,20260328.14,3/28/26 14:03,4800,90,calcite,50,5.74e-8,5.73e-8,-10.44913398,6.71e-4,20.0939555,0.003336687,51.62505966,0.801431957,0.002356796,18.91396434,0.003329606,18.60302123,0.009313877,37.82706836,0.020084606,43.04204813,1.574999197,-0.814125258,0.008434924,-0.350866616,0.022060388,4.584717959,1.513644573,,TRUE,-0.814125258,ONLINE ENRICHED HEATED GAS,ENRICHED,ENRICHED,heated gas,-0.8356544911174573,0.026679000324534186,,,FALSE,,TRUE,0.034047890598728765,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4472,HeatedGas,Enriched,bhp,include,Online Enriched Heated Gas,IPL-CI-4802 Enriched Heated Gas,20260329.11,3/29/26 11:26,4802,90,calcite,50,5.75e-8,5.73e-8,-10.46687773,4.93e-4,20.1201231,0.003160006,51.6520361,0.787384454,4.41e-4,18.94003876,0.003152995,18.60196226,0.007965947,37.8858515,0.026633744,40.55935252,1.523708548,-0.824155727,0.006004196,-0.345035623,0.025185766,2.059003485,1.466518451,,TRUE,-0.824155727,ONLINE ENRICHED HEATED GAS,ENRICHED,ENRICHED,heated gas,-0.845683734573944,0.015669047429630045,,,FALSE,,TRUE,0.023037937703824625,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4473,HeatedGas,Enriched,eyl,include,Online Enriched Heated Gas,IPL-CI-4827 OLHG-ENRICHED,20260407.15,4/7/26 15:28,4827,90,calcite,50,5.76e-8,5.74e-8,-10.52273186,5.46e-4,18.45320373,0.003569802,49.93359225,0.67680634,5.4e-4,17.27636236,0.003562268,16.84922907,0.007289883,34.43491689,0.02641979,34.41830351,1.473014963,-0.826517661,0.006184423,-0.394463165,0.024956802,-0.53489247,1.421159679,,TRUE,-0.826517661,ONLINE ENRICHED HEATED GAS,ENRICHED,ENRICHED,heated gas,-0.8460172345376833,0.01530293617635825,,,FALSE,,TRUE,0.02267182645055283,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4474,HeatedGas,Enriched,wmn,include,Online Enriched Heated Gas,IPL-CI-4869 OLHG-ENRICHED,20260419.12,4/19/26 12:21,4869,90,calcite,50,5.76e-8,5.74e-8,-10.50341766,4.73e-4,18.4850903,0.003871027,49.96646444,0.696145028,4.69e-4,17.30822227,0.003862825,16.93368853,0.00721923,34.62515566,0.026304754,26.50323337,1.332615483,-0.794387497,0.006332911,-0.286730362,0.023666664,-8.264900423,1.289654737,,TRUE,-0.794387497,ONLINE ENRICHED HEATED GAS,ENRICHED,ENRICHED,heated gas,-0.813984815273919,0.05046764513312052,,,FALSE,,TRUE,0.0578365354073151,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4475,HeatedGas,Enriched,wmn,include,Online Enriched Heated Gas,IPL-CI-4883 OLHG-ENRICHED,20260427.14,4/27/26 13:58,4883,90,calcite,50,5.75e-8,5.74e-8,-10.5119865,4.29e-4,18.15879759,0.003401079,49.63008602,0.676725751,4.03e-4,16.98260365,0.003393785,16.58380905,0.007314547,33.9463244,0.027255111,29.58893727,1.711176318,-0.803873486,0.006327054,-0.302841396,0.024479933,-4.636806401,1.653768925,,TRUE,-0.803873486,ONLINE ENRICHED HEATED GAS,ENRICHED,ENRICHED,heated gas,-0.8230658895670655,0.040498578110622185,,,FALSE,,TRUE,0.047867468384816765,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4476,HeatedGas,Enriched,eyl,include,Online Enriched Heated Gas,IPL-CI-4906 OLHG-ENRICHED,20260508.19,5/8/26 18:50,4906,90,calcite,50,5.75e-8,5.74e-8,-10.5108303,5.14e-4,17.80562195,0.003584379,49.26599372,0.665541667,4.63e-4,16.63017954,0.003576412,16.23455813,0.008440645,33.2523672,0.02362044,26.71142973,1.555283556,-0.795200372,0.007908103,-0.281699722,0.020251277,-6.730486295,1.505659238,,TRUE,-0.795200372,ONLINE ENRICHED HEATED GAS,ENRICHED,ENRICHED,heated gas,-0.8139885882912353,0.05046350317135595,,,FALSE,,TRUE,0.05783239344555053,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4477,HeatedGas,Enriched,wmn,include,Online Enriched Heated Gas,IPL-CI-4927 OLHG-ENRICHED,20260515.13,5/15/26 13:36,4927,90,calcite,50,5.75e-8,5.74e-8,-10.50520644,5.3e-4,17.88526868,0.00387132,49.34810234,0.673608054,4.72e-4,16.70966942,0.003862839,16.30160541,0.007330132,33.39437452,0.024883021,28.41211262,1.688582446,-0.814159337,0.006611448,-0.300077864,0.023175071,-5.246073152,1.634929018,,TRUE,-0.814159337,ONLINE ENRICHED HEATED GAS,ENRICHED,ENRICHED,heated gas,-0.8330251469521339,0.029565454874201924,,,FALSE,,TRUE,0.036934345148396504,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4478,HeatedGas,Enriched,mla,include,Online Enriched Heated Gas,IPL-CI-4979 OLHG-ENRICHED,20260609.11,6/9/26 10:50,4979,90,calcite,50,5.75e-8,5.74e-8,-10.41623833,5.2e-4,17.63062519,0.003177415,49.08558782,0.748712924,4.95e-4,16.45575447,0.003170775,16.12086864,0.008770505,32.86038635,0.022185006,23.51741175,1.473859479,-0.824081013,0.008363779,-0.316707987,0.019139301,-9.574190238,1.428333457,,TRUE,-0.824081013,ONLINE ENRICHED HEATED GAS,ENRICHED,ENRICHED,heated gas,-0.8427376567093975,0.018903207479099904,,,FALSE,,TRUE,0.026272097753294484,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4479,HeatedGas,Enriched,wmn,include,Online Enriched Heated Gas,IPL-CI-4988 OLHG-ENRICHED,20260619.11,6/19/26 11:24,4988,90,calcite,50,5.75e-8,5.73e-8,-10.15184064,8.27e-4,17.25972912,0.004120458,48.70322735,0.984148291,0.001536128,16.08620624,0.004111973,15.98217921,0.008833815,32.07084626,0.024359784,13.76149528,1.419928912,-0.845774056,0.006233656,-0.350418559,0.022192105,-18.49780297,1.360084619,,TRUE,-0.845774056,ONLINE ENRICHED HEATED GAS,ENRICHED,ENRICHED,heated gas,-0.8642701947552569,-0.004734889514079743,,,FALSE,,TRUE,0.002634000760114835,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4480,HeatedGas,Enriched,mla,include,Online Enriched Heated Gas,IPL-CI-4996 OLHG-ENRICHED,20260623.2,6/23/26 20:05,4996,90,calcite,50,5.75e-8,5.73e-8,-10.49339238,6.21e-4,17.48841249,0.003115894,48.93897932,0.670959973,5.83e-4,16.31368003,0.003109222,15.88602964,0.005924504,32.60006555,0.025246871,22.09126123,1.429255346,-0.837392468,0.005410425,-0.288761306,0.022397752,-10.60034157,1.382076906,,TRUE,-0.837392468,ONLINE ENRICHED HEATED GAS,ENRICHED,ENRICHED,heated gas,-0.8557773330819605,0.00458844652533541,,,FALSE,,TRUE,0.011957336799529988,,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4486,Sample,Morrison Bighorn Basin,eyl,include,OQ11_A_T,IPL-CI-4908 OQ11_A_T,20260509.19,5/9/26 18:53,4908,90,calcite,50,5.78e-8,5.76e-8,5.591376495,6.69e-4,6.43851565,0.003439893,37.54753017,15.46391748,5.42e-4,5.323740147,0.004164873,20.99627769,0.008607279,10.54183446,0.02733076,15.36356683,1.494876856,-0.282879702,0.006692686,-0.164036499,0.025869332,-11.49505049,1.45340191,,TRUE,-0.282879702,OQ11_A_T,MORRISON BIGHORN BASIN,MORRISON BIGHORN BASIN,unknown,-0.30717864524142946,0.6068318497826304,,,FALSE,,TRUE,0.614200740056825,20.486303413180053,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4487,Sample,Morrison Bighorn Basin,eyl,include,OQ11_A_UB,IPL-CI-4829 OQ11_A_UB,20260408.09,4/8/26 9:13,4829,90,calcite,50,5.77e-8,5.75e-8,5.890790749,0.001321469,6.484441049,0.004187704,37.59487512,15.747829,0.001294573,5.367710779,0.004179544,21.31949079,0.007805076,10.60775395,0.02445667,25.11714291,1.361737369,-0.294003011,0.006012672,-0.161119931,0.023443019,-2.374907441,1.324933404,,TRUE,-0.294003011,OQ11_A_UB,MORRISON BIGHORN BASIN,MORRISON BIGHORN BASIN,unknown,-0.3186760080088516,0.5942102175494363,,,FALSE,,TRUE,0.6015791078236309,24.74909272311521,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4488,Sample,Morrison Bighorn Basin,wmn,include,OQ11_A_UB,IPL-CI-4914 OQ11_A_UB,20260511.16,5/11/26 16:14,4914,90,calcite,50,5.78e-8,5.76e-8,5.922762809,8.06e-4,6.537873433,0.00325369,37.6499591,15.7800723,6.36e-4,5.423600221,0.004029311,21.4031136,0.008489875,10.76123085,0.02573391,19.11520886,1.456779511,-0.302890347,0.006421465,-0.127291127,0.021672635,-8.364327549,1.418968758,,TRUE,-0.302890347,OQ11_A_UB,MORRISON BIGHORN BASIN,MORRISON BIGHORN BASIN,unknown,-0.3276601204919921,0.5843475937462498,,,FALSE,,TRUE,0.5917164840204444,28.212422634676216,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4492,Sample,Morrison UT-CO,eyl,include,OQ15.3_A_T,IPL-CI-4907 OQ15.3_A_T,20260509.16,5/9/26 15:51,4907,90,calcite,50,5.77e-8,5.76e-8,4.617461368,4.6e-4,4.741450383,0.003876461,35.79800861,14.48539386,5.05e-4,3.625709585,0.003868655,18.25594699,0.007912036,7.183416268,0.026283726,12.45544544,1.511566339,-0.309868746,0.006967127,-0.086466634,0.026274468,-10.02198352,1.477214635,,TRUE,-0.309868746,OQ15.3_A_T,MORRISON UT-CO,MORRISON UT-CO,unknown,-0.3309963109083185,0.5806851739942966,,,FALSE,,TRUE,0.5880540642684913,29.529607421566993,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4493,Sample,SPN-25-4,wmn,include,OQ15.3_A_UB,IPL-CI-4911 OQ15.3_A_UB,20260511.08,5/11/26 8:48,4911,90,calcite,50,5.78e-8,5.76e-8,4.894250273,0.001412157,4.788617835,0.003566802,35.84663401,14.74883016,0.001062439,3.673365656,0.003559087,18.57583088,0.010349314,7.23092713,0.024863621,11.21218018,1.56366932,-0.32730207,0.007464946,-0.137327245,0.021913733,-11.63715491,1.524954015,,TRUE,-0.32730207,OQ15.3_A_UB,SPN-25-4,SPN-25-4,unknown,-0.348799835788766,0.5611407316694667,,,FALSE,,TRUE,0.5685096219436613,36.86305373147184,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4494,Sample,Ty's Laminated Carbs,mla,include,OQ15.3-A,IPL-CI-4831 OQ15.3-A,20260408.15,4/8/26 15:39,4831,90,calcite,50,5.76e-8,5.74e-8,4.886865771,4.38e-4,4.747958953,0.00330886,35.80471836,14.7398117,3.85e-4,3.632771199,0.003301689,18.52937777,0.00817649,7.099575373,0.025237129,13.34188794,2.0572107059999998,-0.306396696,0.006520141,-0.173232933,0.025814359,-9.432551431,2.00965466,,TRUE,-0.306396696,OQ15.3-A,TY'S LAMINATED CARBS,TY'S LAMINATED CARBS,unknown,-0.3278407017128162,0.5841493543931418,,,FALSE,,TRUE,0.5915182446673364,28.283279436240775,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4495,Sample,Matthew's BHB Carbs,wmn,include,PB-00-03-08,IPL-CI-4860 PB-00-03-08,20260419.15,4/19/26 14:59,4860,90,calcite,50,2.88e-8,4.49e-8,-8.854390322,0.003859859,0.153973763,0.003138742,31.06873309,1.61262532,0.003584421,-0.980542819,0.003127752,0.434733096,0.00975995,-1.978519884,0.030559973,-24.55996537,2.698904345,-0.263817171,0.009478246,-0.011642643,0.03024379,-24.35640893,2.700402857,,TRUE,-0.263817171,PB-00-03-08,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.26432028659890955,0.6538811124567616,,,FALSE,,TRUE,0.6612500027309562,6.071016681967137,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4496,Sample,Matthew's BHB Carbs,wmn,include,PB-00-03-08,IPL-CI-4862 PB-00-03-08,20260420.09,4/20/26 9:20,4862,90,calcite,50,5.77e-8,5.75e-8,-8.877227939,5.58e-4,0.445546808,0.003829662,31.36931866,1.601389151,5.09e-4,-0.68963565,0.003821342,0.660790004,0.008460509,-1.466507424,0.02296391,-26.27204966,1.502529449,-0.315563691,0.006393863,-0.093459264,0.022514563,-26.62023825,1.50111864,,TRUE,-0.315563691,PB-00-03-08,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3163284217317405,0.5967873625195287,,,FALSE,,TRUE,0.6041562527937233,23.86361445961711,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4497,Sample,Matthew's BHB Carbs,wmn,include,PB-00-03-08,IPL-CI-4863 PB-00-03-08,20260420.11,4/20/26 11:49,4863,90,calcite,50,5.76e-8,5.74e-8,-8.862392693,4.98e-4,0.462557969,0.003569395,31.38685564,1.615884251,4.89e-4,-0.672629679,0.003561846,0.685841376,0.007901619,-1.444235371,0.023078656,-19.53844157,1.712335112,-0.319405976,0.00693669,-0.100188806,0.023365493,-19.93088904,1.711646398,,TRUE,-0.319405976,PB-00-03-08,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.320199698626177,0.592537532865298,,,FALSE,,TRUE,0.5999064231394926,25.328064650924546,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4498,Sample,Matthew's BHB Carbs,wmn,include,PB-00-03-10,IPL-CI-4898 PB-00-03-10,20260507.16,5/7/26 16:12,4898,90,calcite,50,5.7e-8,5.69e-8,-9.504766066,5.67e-4,-0.403582616,0.001616989,30.49394265,0.979391098,5.14e-4,-1.53828091,0.001613062,-0.833083784,0.006583526,-3.13200614,0.020844687,-20.8649061,1.822003048,-0.330547583,0.006442786,-0.057980137,0.020275483,-18.92413982,1.82510712,,TRUE,-0.330547583,PB-00-03-10,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.32958345707817466,0.5822361837174884,,,FALSE,,TRUE,0.589605073991683,28.969683735232536,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4499,Sample,Matthew's BHB Carbs,wmn,include,PB-00-03-10,IPL-CI-4899 PB-00-03-10,20260508.08,5/8/26 8:45,4899,90,calcite,50,5.66e-8,5.65e-8,-9.497897125,8.48e-4,-0.359909381,0.002134393,30.53896582,0.987403087,8.09e-4,-1.494685901,0.002130001,-0.76792828,0.005890642,-3.074644254,0.023004207,-22.06033084,0.995725246,-0.316521664,0.00649307,-0.076691485,0.0236132,-20.21328399,0.997362759,,TRUE,-0.316521664,PB-00-03-10,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3156329423911171,0.59755084929825375,,,FALSE,,TRUE,0.6049197395724484,23.602801308903395,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4500,Sample,Matthew's BHB Carbs,wmn,include,PB-00-03-16,IPL-CI-4865 PB-00-03-16,20260420.17,4/20/26 17:20,4865,90,calcite,50,5.77e-8,5.76e-8,-14.2696713,5.9e-4,0.275806814,0.003249542,31.194332,-3.492812187,5.18e-4,-0.870327317,0.003242798,-4.795332645,0.007651465,-1.882373002,0.022624212,-24.86016779,1.29127835,-0.344592772,0.00608013,-0.130751717,0.023040864,-19.54779575,1.299452903,,TRUE,-0.344592772,PB-00-03-16,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3390431447048664,0.571851480661644,,,FALSE,,TRUE,0.5792203709358387,32.779082783501735,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4501,Sample,Matthew's BHB Carbs,wmn,include,PB-00-03-16,IPL-CI-4866 PB-00-03-16,20260421.16,4/21/26 16:42,4866,90,calcite,50,5.77e-8,5.76e-8,-14.2770236,4.99e-4,0.287366716,0.004110555,31.20624922,-3.49950999,4.56e-4,-0.858791326,0.004107309,-4.803378817,0.009189769,-1.84658625,0.022807791,-27.29899088,1.254545258,-0.348833968,0.006974056,-0.131159982,0.021602549,-22.01896199,1.260490427,,TRUE,-0.348833968,PB-00-03-16,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3432750288887614,0.5672057817389363,,,FALSE,,TRUE,0.574574672013131,34.530548865021046,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4502,Sample,Matthew's BHB Carbs,wmn,include,PB-00-03-16,IPL-CI-4868 PB-00-03-16,20260422.17,4/22/26 17:10,4868,90,calcite,50,5.77e-8,5.75e-8,-14.27272411,6.13e-4,0.274963865,0.00341556,31.193463,-3.4958476530000002,5.56e-4,-0.871159569,0.003412701,-4.794587942,0.009232876,-1.82452903,0.022106748,-27.5799766,1.644221546,-0.336782967,0.007842382,-0.077624724,0.023090425,-22.28000291,1.653256137,,TRUE,-0.336782967,PB-00-03-16,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.33123420154791283,0.5804240212216636,,,FALSE,,TRUE,0.5877929114958582,29.62419168566163,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4503,Sample,Matthew's BHB Carbs,wmn,include,PB-00-04-14,IPL-CI-4896 PB-00-04-14,20260507.08,5/7/26 8:46,4896,90,calcite,50,5.75e-8,5.74e-8,-8.3648204839999991,6.61e-4,-0.137566643,0.003269609,30.76818117,2.064453765,6.5e-4,-1.270438146,0.003262929,0.566046715,0.008466395,-2.598516241,0.022815027,-25.83320831,1.239126894,-0.315331813,0.006920824,-0.06405135,0.021330807,-25.54772986,1.2369159,,TRUE,-0.315331813,PB-00-04-14,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3159868975441682,0.5971622826452545,,,FALSE,,TRUE,0.6045311729194491,23.735452869631047,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4504,Sample,Matthew's BHB Carbs,wmn,include,PB-00-04-14,IPL-CI-4897 PB-00-04-14,20260507.13,5/7/26 13:44,4897,90,calcite,50,5.75e-8,5.73e-8,-8.35274866,5.42e-4,-0.1948581,0.003392571,30.70911884,2.073755583,5.08e-4,-1.327582975,0.003385221,0.512425236,0.005727461,-2.772515602,0.024775217,-18.76744562,1.539906896,-0.319965665,0.005088484,-0.108223111,0.023823912,-18.37475371,1.538780723,,TRUE,-0.319965665,PB-00-04-14,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3205586935314797,0.5921434336479401,,,FALSE,,TRUE,0.5995123239221347,25.464967592518576,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4505,Sample,Matthew's BHB Carbs,wmn,include,PB-00-04-16,IPL-CI-4870 PB-00-04-16,20260423.09,4/23/26 9:02,4870,90,calcite,50,5.77e-8,5.75e-8,-9.00025008,5.18e-4,-0.328177919,0.003401581,30.5716781,1.458316326,5.04e-4,-1.461977748,0.003394494,-0.243214342,0.008696009,-3.004365556,0.027071762,-21.77662526,1.392235538,-0.315292851,0.007877414,-0.095242308,0.024474309,-20.49677469,1.391536306,,TRUE,-0.315292851,PB-00-04-16,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.3150113796087841,0.598233191589016,,,FALSE,,TRUE,0.6056020818632106,23.3702882511094,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4506,Sample,Matthew's BHB Carbs,wmn,include,PB-00-04-16,IPL-CI-4872 PB-00-04-16,20260423.14,4/23/26 14:01,4872,90,calcite,50,5.77e-8,5.75e-8,-8.986896842,0.002413616,-0.329509385,0.003476092,30.57030548,1.470934548,0.002154933,-1.463271349,0.003468695,-0.209990965,0.007664802,-3.011801517,0.025403398,-23.32241669,1.646743722,-0.295604235,0.007964769,-0.099132112,0.024007019,-22.05890414,1.644719675,,TRUE,-0.295604235,PB-00-04-16,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.2953612129455633,0.6198048495388637,,,FALSE,,TRUE,0.6271737398130584,16.290132790055793,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4507,Sample,Matthew's BHB Carbs,wmn,include,PB-00-04-16,IPL-CI-4873 PB-00-04-16,20260423.16,4/23/26 16:29,4873,90,calcite,50,5.78e-8,5.76e-8,-8.989537612,8.57e-4,-0.345127544,0.003780931,30.55420456,1.468142559,6.02e-4,-1.478866325,0.003772705,-0.233875213,0.008694804,-3.019155312,0.024606152,-19.32960449,1.948264192,-0.308193841,0.006654923,-0.08194342,0.021138952,-18.0414873,1.947217852,,TRUE,-0.308193841,PB-00-04-16,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.30792317776101213,0.6060145131604918,,,FALSE,,TRUE,0.6133834034346864,20.756824591892837,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
4508,Sample,Matthew's BHB Carbs,mla,include,PB-00-04-16,IPL-CI-5010 PB-00-04-16,20260627.1,6/27/26 10:43,5010,90,calcite,50,5.77e-8,5.75e-8,-8.506513734,5.77e-4,-0.397288581,0.003670273,30.50043123,1.921671056,5.19e-4,-1.529906832,0.003661991,0.143873437,0.009738198,-3.161924578,0.023933162,-25.37072324,1.28516423,-0.330833039,0.008299344,-0.110600832,0.021821603,-24.44016957,1.284317424,,TRUE,-0.330833039,PB-00-04-16,MATTHEW'S BHB CARBS,MATTHEW'S BHB CARBS,unknown,-0.33099954339336096,0.5806816254207471,,,FALSE,,TRUE,0.5880505156949417,29.530892049296483,Ben manual-workbook procedure (stored parameters),0.0011572976696246704,1.097784986741269,0.944047954776194,-0.007368890274194578,38300,0.258,0.088
