Counter,Type.1,Type.2,User,ignoreAnalysis,Sample_Name,Sample,Date,DateTime,IPLnum,NumBlocks,NumCycles,IntTime,sam44current,ref44current,d13C.PDB,d13C.err,d18O.rawPDB,d18O.err,d18O.rawSMOW,d45,d45.err,d46,d46.err,d47,d47.err,d48,d48.err,d49,d49.err,D472,D47.err3,D484,D48.err5,D496,D49.err7,Comments
4522,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-118up,IPL-CI-4839 PK95-SC-118up,20260410.14,4/10/26 14:10,4839,90,calcite,50,5.73e-8,5.71e-8,-8.436986541,5.74741e-4,-1.756562975,0.003431012,29.09914166,1.939526929,5.18966e-4,-2.886153944,0.003423377,-1.181382316,0.006187042,-5.83970638,0.020656574,-20.83522089,1.619506135,-0.340818357,0.004919751,-0.076148732,0.020842551,-17.2925043,1.624635903,
4523,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-118up-01,IPL-CI-4700 PK95-SC-118up-01,20260216.14,2/16/26 14:06,4700,90,calcite,50,5.78e-8,5.76e-8,-8.580945804,0.002830649,-1.545948089,0.003806632,29.31626666,1.81211164,0.002231946,-2.67627357,0.003796821,-1.109086615,0.010043395,-5.52006911,0.024944891,-31.1495128,1.700624316,-0.360378733,0.006275386,-0.183466472,0.023149971,-27.97099391,1.704747999,
4524,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-118up-02,IPL-CI-4760 PK95-SC-118up-02,20260306.09,3/6/26 9:19,4760,90,calcite,50,5.77e-8,5.74e-8,-8.498843223,6.78099e-4,-1.739040354,0.004016813,29.11720591,1.881992219,5.7819e-4,-2.868797662,0.00400764,-1.236126978,0.007821711,-5.845441288,0.021552049,-24.46990415,1.674136812,-0.359617821,0.005261664,-0.129237442,0.019297503,-20.92571234,1.682162348,
4525,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-133,IPL-CI-4893 PK95-SC-133,20260504.16,5/4/26 16:22,4893,90,calcite,50,5.69e-8,5.67e-8,-9.35107228,4.49891e-4,-0.354568565,0.002419081,30.54447172,1.126135047,4.18386e-4,-1.489048503,0.002413789,-0.613865807,0.006702152,-3.023170811,0.025190025,-23.89092238,1.647202195,-0.310936194,0.005597241,-0.04742236,0.024383917,-22.20376365,1.649810435,
4526,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-133,IPL-CI-4895 PK95-SC-133,20260506.1,5/6/26 10:37,4895,90,calcite,50,5.69e-8,5.67e-8,-9.193434126,4.83672e-4,-0.362247962,0.0022773,30.53655495,1.274614257,4.7537e-4,-1.496381028,0.002272628,-0.470740308,0.00590664,-3.050045744,0.026832147,-24.74127703,1.590137402,-0.313572059,0.006184567,-0.059691019,0.025263338,-23.19599329,1.592711908,
4527,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-133,IPL-CI-4934 PK95-SC-133,20260517.17,5/17/26 17:09,4934,90,calcite,50,5.54e-8,5.59e-8,-9.325507509,5.60481e-4,-0.269339613,0.001460673,30.6323351,1.15324465,5.15771e-4,-1.403946692,0.001457222,-0.481149584,0.008541806,-2.848749632,0.019642676,-16.25448766,1.539538486,-0.289872458,0.008836951,-0.042936659,0.020166204,-14.7475635,1.541744348,
4528,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-133,IPL-CI-4958 PK95-SC-133,20260531.14,5/31/26 14:03,4958,90,calcite,50,5.7e-8,5.68e-8,-8.680006154,8.39357e-4,-0.439370096,0.002134569,30.45704897,1.756385412,7.76487e-4,-1.57226294,0.002129599,-0.042721644,0.006707783,-3.29376517,0.022505786,-20.98386098,1.814654927,-0.307209398,0.006872319,-0.152173044,0.022602382,-19.78928122,1.816390981,
4529,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-148,IPL-CI-4964 PK95-SC-148,20260603.08,6/3/26 8:33,4964,90,calcite,50,5.73e-8,5.72e-8,-4.908918274,4.8999e-4,0.161469133,0.003485977,31.07646014,5.335859088,4.86368e-4,-0.964786965,0.003478673,4.287343611,0.006909376,-2.018178643,0.021452373,-16.39136874,1.65606973,-0.265170315,0.006773965,-0.078447819,0.01986652,-20.10172937,1.648727431,
4530,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-148,IPL-CI-4981 PK95-SC-148,20260610.11,6/10/26 10:50,4981,90,calcite,50,5.76e-8,5.74e-8,-7.856817238,5.55953e-4,0.283504941,0.003625431,31.20226808,2.558479087,5.36995e-4,-0.849193548,0.003617722,1.494081261,0.00755922,-1.857343852,0.022282849,-20.34527146,1.632789429,-0.309149928,0.006458591,-0.159926387,0.021307525,-21.38029417,1.631965478,
4531,Sample,Matthew's BHB Carbs,alw,include,PK95-SC-160,IPL-CI-4939 PK95-SC-160,20260519.15,5/19/26 15:18,4939,90,calcite,50,5.77e-8,5.75e-8,-8.790324368,5.64566e-4,-0.165546759,0.0035924,30.73933619,1.662081508,4.92085e-4,-1.299251317,0.003584231,0.096082895,0.008159633,-2.661940035,0.02551745,-19.9176882,1.721081315,-0.345528243,0.006538845,-0.076570752,0.022244427,-19.16223976,1.719642766,
4532,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-160,IPL-CI-4949 PK95-SC-160,20260529.13,5/29/26 13:21,4949,90,calcite,50,5.77e-8,5.75e-8,-8.196912103,5.17201e-4,-1.151826802,0.003941311,29.72257023,2.187378568,4.73435e-4,-2.282196465,0.003932588,-0.34627377,0.007860539,-4.646332014,0.022508308,-28.15196598,1.644466134,-0.358732381,0.00765151,-0.081556797,0.023639914,-26.05865939,1.64531123,
4533,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-160,IPL-CI-4951 PK95-SC-160,20260530.08,5/30/26 8:43,4951,90,calcite,50,5.76e-8,5.75e-8,-8.817407724,7.03323e-4,-0.867702404,0.003285308,30.01547691,1.611914051,7.15043e-4,-1.999975004,0.003278998,-0.645346818,0.007005469,-4.067210533,0.024752735,-27.66657276,1.320715427,-0.345422213,0.00580895,-0.072594616,0.020082868,-25.52090177,1.324055853,
4534,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-165,IPL-CI-4834 PK95-SC-165,20260409.12,4/9/26 11:55,4834,90,calcite,50,5.75e-8,5.74e-8,-7.036906528,4.51089e-4,-0.283538165,0.003142385,30.61769767,3.312369775,3.99555e-4,-1.413315198,0.003135529,1.690919122,0.008761138,-2.912865912,0.022344237,-15.8740615,1.748841923,-0.335604725,0.006869732,-0.093299508,0.021134202,-16.61506874,1.747844715,
4535,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-165,IPL-CI-4836 PK95-SC-165,20260409.17,4/9/26 16:52,4836,90,calcite,50,5.75e-8,5.74e-8,-7.001835282,4.83276e-4,-0.30254599,0.004128035,30.59810231,3.344664282,4.47678e-4,-1.43222492,0.004111942,1.714480814,0.008729117,-2.979849237,0.030049521,-16.31026858,1.802057499,-0.31970122,0.00880591,-0.10018923,0.028983169,-17.04104995,1.799623813,
4536,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-165-01,IPL-CI-4621 PK95-SC-165-01,20260114.17,1/14/26 17:44,4621,90,calcite,50,5.78e-8,5.75e-8,-8.197797633,5.10048e-4,-0.323590036,0.003413031,30.5764078,2.215801534,3.60261e-4,-1.455715928,0.00340551,0.517042401,0.009734597,-2.991116196,0.019294681,-27.66925678,1.406121102,-0.345144843,0.006,-0.101639145,0.021,-27.20046043,1.409320807,
4537,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-165-03,IPL-CI-4747 PK95-SC-165-03,20260228.11,2/28/26 11:22,4747,90,calcite,50,5.78e-8,5.75e-8,-6.906370906,0.001508343,-0.219416859,0.004326783,30.68380097,3.438316125,0.001111177,-1.34905087,0.004316352,1.905595352,0.010280075,-2.775452585,0.028774461,-20.04368341,1.759258845,-0.328834512,0.00626104,-0.098662498,0.022840919,-21.06528909,1.756513149,
4538,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-176,IPL-CI-4936 PK95-SC-176,20260518.11,5/18/26 11:10,4936,90,calcite,50,5.77e-8,5.76e-8,-9.204408989,6.92043e-4,-0.400295491,0.003111335,30.49733137,1.263014281,5.79618e-4,-1.534370067,0.003104266,-0.562290378,0.008680362,-3.218688283,0.025923714,-21.80376073,1.633546959,-0.358300842,0.008020148,-0.147529691,0.024559725,-20.17330441,1.637418573,
4539,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-176,IPL-CI-4946 PK95-SC-176,20260528.15,5/28/26 15:29,4946,90,calcite,50,5.78e-8,5.76e-8,-8.622425843,8.08872e-4,-0.450032205,0.00384222,30.4460573,1.81071898,5.52587e-4,-1.582779283,0.003833437,-0.061962561,0.008040188,-3.264412892,0.027783674,-26.1519625,1.58755895,-0.376865636,0.006674273,-0.117269444,0.025681916,-25.02035959,1.588638517,
4540,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-176-01,IPL-CI-4615 PK95-SC-176-01,20260112.14,1/12/26 13:58,4615,90,calcite,50,5.78e-8,5.76e-8,-8.984669642,0.001634441,-0.281500433,0.003809973,30.61979839,1.475263829,0.001180727,-1.415359797,0.003800854,-0.236104933,0.006911967,-2.928150109,0.022638845,-27.77083924,1.504357192,-0.377032173,0.006,-0.123931911,0.021,-26.63901218,1.50257018,
4541,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-176-02,IPL-CI-4766 PK95-SC-176-02,20260307.19,3/7/26 19:02,4766,90,calcite,50,5.77e-8,5.74e-8,-8.984417272,5.29574e-4,-0.377308088,0.003618058,30.52102932,1.471415806,4.40011e-4,-1.510970326,0.003610102,-0.332555204,0.008388971,-3.18029328,0.022181722,-22.2276214,1.696197654,-0.366581396,0.007242088,-0.166794359,0.022203336,-20.86104385,1.697650426,
4542,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-179,IPL-CI-4850 PK95-SC-179,20260414.16,4/14/26 16:17,4850,90,calcite,50,5.77e-8,5.75e-8,-7.071136677,4.97817e-4,-0.308158808,0.004039,30.592316,3.279230174,4.09235e-4,-1.437955518,0.004029941,1.636826533,0.007535488,-3.011620418,0.020229868,-19.54301265,1.65405774,-0.331907131,0.006098449,-0.13383768099999999,0.020055066,-20.20062651,1.65140325,
4543,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-179,IPL-CI-4851 PK95-SC-179,20260415.1,4/15/26 10:46,4851,90,calcite,50,5.77e-8,5.76e-8,-7.072266026,4.95065e-4,-0.19521368,0.003466199,30.70875227,3.282214104,4.38934e-4,-1.325251682,0.003458821,1.763015303,0.007145867,-2.791055342,0.023105278,-18.72471178,1.652284157,-0.322521892,0.006235832,-0.154051728,0.022439081,-19.60840613,1.649811679,
4544,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-179,IPL-CI-4852 PK95-SC-179,20260416.09,4/16/26 9:12,4852,90,calcite,50,5.7e-8,5.69e-8,-7.044833553,4.47133e-4,-0.266134676,0.002596123,30.6356391,3.305414629,4.02992e-4,-1.39596548,0.002590332,1.708487416,0.006861491,-2.824210321,0.024346466,-12.94884837,1.629921485,-0.32561148,0.006680852,-0.034294125,0.023535356,-13.71375731,1.628713021,
4545,Sample,Matthew's BHB Carbs,euf,exclude,PK95-SC-179-01,IPL-CI-4618 PK95-SC-179-01,20260113.15,1/13/26 15:02,4618,90,calcite,50,1.9e-8,3.42e-8,-6.82225791,0.00404531,-0.255377552,0.003370862,30.64672873,3.515572842,0.0039768649999999996,-1.384760089,0.003371539,2.037195843,0.01740776,-2.869510759,0.026261928,-18.24377763,3.242052406,-0.223752301,0.013,-0.088227812,0.029,-19.23163754,3.241376921,
4546,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-179-02,IPL-CI-4706 PK95-SC-179-02,20260218.09,2/18/26 9:08,4706,90,calcite,50,5.79e-8,5.76e-8,-7.503373593,0.003554251,-0.203842731,0.003911798,30.69985649,2.873899117,0.003520512,-1.33474983,0.003901367,1.305569572,0.008170195,-2.768693935,0.022712354,-25.6589617,1.557056966,-0.366568037,0.005988595,-0.127678175,0.018580173,-26.16405762,1.553933081,
4547,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-179-03,IPL-CI-4769 PK95-SC-179-03,20260308.18,3/8/26 18:05,4769,90,calcite,50,4.47e-8,4.59e-8,-7.380413745,4.57078e-4,-0.379030559,0.001336404,30.51925361,2.984803106,4.26177e-4,-1.50932596,0.001333417,1.255906923,0.007447076,-3.08178554,0.021628715,-19.03275345,1.66611934,-0.336089317,0.007240342,-0.065582144,0.021677271,-19.24007644,1.665728995,
4548,Sample,Matthew's BHB Carbs,mla,include,PK95-SC-185-01,IPL-CI-4611 PK95-SC-185-01,20260110.14,1/10/26 14:46,4611,90,calcite,50,5.77e-8,5.75e-8,-8.76476486,5.21596e-4,-0.581372309,0.003892219,30.31065747,1.671675524,4.5565e-4,-1.714141575,0.00388346,-0.297063355,0.008400774,-3.458624129,0.025039228,-29.244207,1.914159202,-0.341495407,0.006643631,-0.047375846,0.020475476,-27.71378831,1.919222605,
4549,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-185-02,IPL-CI-4695 PK95-SC-185-02,20260213.16,2/13/26 16:06,4695,90,calcite,50,5.79e-8,5.77e-8,-8.929803665,0.003841473,-0.216134411,0.004393433,30.68718487,1.52743965,0.00372539,-1.350010661,0.004380226,-0.060028214,0.009666335,-2.842887816,0.025076181,-23.63403552,1.739433349,-0.33452057,0.008064035,-0.180318036,0.019178283,-22.69664934,1.737220644,
4550,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-185-03,IPL-CI-4744 PK95-SC-185-03,20260227.09,2/27/26 8:51,4744,90,calcite,50,5.78e-8,5.76e-8,-8.760731821,8.91276e-4,-0.350232645,0.004121842,30.54894166,1.683966109,5.76307e-4,-1.483480924,0.004112234,-0.057626308,0.01110728,-3.092717002,0.024739388,-22.01952515,1.721928509,-0.347166387,0.008498901,-0.1350584,0.024895707,-20.95597662,1.728392328,
4551,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-187,IPL-CI-4957 PK95-SC-187,20260531.11,5/31/26 11:25,4957,90,calcite,50,5.78e-8,5.76e-8,-5.958676359,7.02983e-4,-0.511243908,0.003744847,30.38295354,4.322078033,5.05912e-4,-1.638275929,0.003736471,2.478370858,0.006824113,-3.392321393,0.02638056,-20.38869125,1.662271131,-0.37371609,0.006367761,-0.124787283,0.024605736,-21.75738472,1.657398311,
4552,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-187-01,IPL-CI-4610 PK95-SC-187-01,20260109.15,1/9/26 14:51,4610,90,calcite,50,5.78e-8,5.76e-8,-6.983772022,6.49741e-4,-0.141879265,0.003399055,30.76373525,3.367716833,4.68927e-4,-1.271843743,0.003391144,1.872023248,0.007911079,-2.63718507,0.02563241,-26.13211985,1.841547915,-0.357870304,0.005967304,-0.114828947,0.024509064,-27.2069904,1.837301142,
4553,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-187-02,IPL-CI-4775 PK95-SC-187-02,20260310.11,3/10/26 11:45,4775,90,calcite,50,5.77e-8,5.75e-8,-7.464720581,4.83356e-4,-0.328356219,0.003347728,30.57149429,2.907226646,4.0436e-4,-1.458935157,0.003340391,1.227234841,0.007895359,-3.024422813,0.020003861,-24.95968175,1.664306386,-0.340119806,0.006485355,-0.120392693,0.017416379,-25.19288268,1.664530449,
4554,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-22-SPAR,IPL-CI-4887 PK95-SC-22-SPAR,20260430.16,4/30/26 16:29,4887,90,calcite,50,5.77e-8,5.75e-8,-8.753641244,5.92211e-4,-3.078406994,0.003431126,27.73643945,1.594698,5.42464e-4,-4.205858139,0.003423929,-2.842377015,0.006816043,-8.518681341,0.025221849,-31.59849283,1.601062754,-0.357418132,0.006074724,-0.134559552,0.022005833,-25.22437574,1.610429143,
4555,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-22-SPAR,IPL-CI-4888 PK95-SC-22-SPAR,20260501.09,5/1/26 8:52,4888,90,calcite,50,5.78e-8,5.76e-8,-8.754482811,7.32721e-4,-3.009879604,0.003991532,27.80708502,1.596499222,5.2919e-4,-4.137476284,0.003982923,-2.786753313,0.009078312,-8.37370677,0.020582281,-31.3175812,1.424836953,-0.376345038,0.006075452,-0.133330824,0.022444347,-25.08383276,1.437119575,
4556,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-224,IPL-CI-4997 PK95-SC-224,20260624.08,6/24/26 8:22,4997,90,calcite,50,5.77e-8,5.75e-8,-6.800096969,4.80152e-4,-0.278220287,0.003879768,30.62317992,3.536155169,4.79417e-4,-1.40751227,0.003871411,1.940444954,0.00823224,-2.898930215,0.021397833,-17.02350116,1.16336468,-0.321510198,0.006426969,-0.074180858,0.021783243,-18.01759261,1.161585314,
4557,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-224,IPL-CI-4998 PK95-SC-224,20260624.11,6/24/26 10:50,4998,90,calcite,50,5.77e-8,5.76e-8,-8.458827376,5.13222e-4,-0.247114031,0.004244314,30.65524767,1.971949838,3.94868e-4,-1.379950372,0.004234622,0.336554626,0.007802906,-2.900440237,0.023781163,-24.92827652,1.144959024,-0.342766639,0.007203547,-0.128422099,0.021213914,-24.33839177,1.14545962,
4558,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-23-01,IPL-CI-4702 PK95-SC-23-01,20260217.09,2/17/26 9:36,4702,90,calcite,50,5.78e-8,5.76e-8,-8.285186218,0.00420444,-0.436148219,0.002475126,30.46037044,2.130723078,0.003549336,-1.568194809,0.002468773,0.316362296,0.011650427,-3.190396647,0.028014201,-21.08505919,1.755509147,-0.362145974,0.007328092,-0.09958046,0.024265087,-20.3804395,1.757741844,
4559,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-23-02,IPL-CI-4741 PK95-SC-23-02,20260226.12,2/26/26 11:50,4741,90,calcite,50,5.78e-8,5.76e-8,-8.242535655,0.001319891,-0.436648122,0.004124571,30.45985508,2.165410043,0.003251343,-1.568624257,0.004114953,0.37476866,0.010645947,-3.288640262,0.026014426,-16.96472204,1.261046285,-0.342941456,0.007522424,-0.157546028,0.023263999,-16.26822708,1.263393323,
4560,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-23-03,IPL-CI-4749 PK95-SC-23-03,20260228.19,2/28/26 19:40,4749,90,calcite,50,5.78e-8,5.76e-8,-8.262254387,0.001447074,-0.443344659,0.004353307,30.45295156,2.151056162,0.001040109,-1.5753475750000001,0.004342819,0.330239562,0.008047839,-3.290901226,0.021788039,-13.48919818,1.623864517,-0.349581764,0.00508255,-0.164748948,0.020645625,-12.72840233,1.625432095,
4561,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-242,IPL-CI-4983 PK95-SC-242,20260611.11,6/11/26 11:02,4983,90,calcite,50,5.13e-8,5.25e-8,-3.814154975,4.93003e-4,-5.958581661,0.001502242,24.76723858,6.154167351,4.8073e-4,-7.069598325,0.001499315,-1.030648908,0.007830214,-14.15852193,0.022669646,-32.34615014,1.607656715,-0.390721834,0.007337751,-0.070236422,0.02382505,-25.17886385,1.62000661,
4562,Sample,Matthew's BHB Carbs,wmn,exclude,PK95-SC-242-01,IPL-CI-4613 PK95-SC-242-01,20260112.09,1/12/26 9:07,4613,90,calcite,50,1.91e-8,3.49e-8,-3.912085858,0.00130394,-4.999119629,0.004628204,25.75635758,6.095462274,0.001289494,-6.112370391,0.0046192510000000004,-0.031244746,0.010875936,-12.15801007,0.029841343,-45.26096198,3.626233705,-0.275592661,0.011327249,0.00719092,0.03617718,-39.93254155,3.645582664,
4563,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-246,IPL-CI-4857 PK95-SC-246,20260417.11,4/17/26 10:57,4857,90,calcite,50,5.76e-8,5.75e-8,-6.564953232,6.22493e-4,-1.235045198,0.002880344,29.63677955,3.724357108,5.91532e-4,-2.361817467,0.002874268,1.183301311,0.006485557,-4.869531939,0.026825469,-18.88541259,1.337949182,-0.331986353,0.005929368,-0.155744269,0.02546457,-18.22195055,1.337392897,
4564,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-246,IPL-CI-4859 PK95-SC-246,20260417.16,4/17/26 15:55,4859,90,calcite,50,5.77e-8,5.75e-8,-6.516003382,4.75798e-4,-1.371246967,0.003904518,29.49636779,3.765787674,4.30317e-4,-2.497628373,0.003895872,1.067362008,0.006152063,-5.057576083,0.019518881,-21.06104928,1.480138539,-0.357006002,0.004833818,-0.074547012,0.016668724,-20.18105824,1.479321155,
4565,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-246-01,IPL-CI-4703 PK95-SC-246-01,20260217.12,2/17/26 12:32,4703,90,calcite,50,5.78e-8,5.76e-8,-6.888166255,0.002796807,-1.344455724,0.003495896,29.52398715,3.416422238,0.002229685,-2.471660433,0.003486985,0.742933077,0.010947082,-5.110963018,0.030957541,-26.35797271,1.46748769,-0.371883035,0.006842453,-0.188723326,0.024069424,-25.21804713,1.471635573,
4566,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-246-02,IPL-CI-4778 PK95-SC-246-02,20260311.12,3/11/26 12:45,4778,90,calcite,50,5.77e-8,5.74e-8,-6.663479051,5.65932e-4,-1.541623108,0.003246853,29.32072532,3.620759648,4.94827e-4,-2.667952068,0.003239891,0.734856351,0.007758222,-5.462678341,0.025141976,-20.91712086,1.671147822,-0.375155931,0.005921567,-0.146209499,0.022118473,-19.56265216,1.674346609,
4567,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-246-03,IPL-CI-4780 PK95-SC-246-03,20260312.09,3/12/26 9:06,4780,90,calcite,50,5.78e-8,5.75e-8,-6.708902116,7.09127e-4,-1.53798985,0.004280728,29.32447088,3.578075982,5.82294e-4,-2.664421291,0.004271348,0.676459928,0.007512409,-5.45709681,0.023429191,-25.03279024,1.563965865,-0.382763447,0.007127334,-0.15055456,0.019617297,-23.64929216,1.567075211,
4568,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-27,IPL-CI-4890 PK95-SC-27,20260501.13,5/1/26 13:49,4890,90,calcite,50,5.78e-8,5.76e-8,-10.01908675,7.95488e-4,-2.364515894,0.003641355,28.47239692,0.425520472,6.94925e-4,-3.49613137,0.003633398,-3.3525423,0.00701736,-7.053944135,0.024994033,-26.49811413,1.809466777,-0.360160714,0.006668978,-0.085488443,0.021935761,-20.23223257,1.821496036,
4569,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-27,IPL-CI-4891 PK95-SC-27,20260504.09,5/4/26 8:56,4891,90,calcite,50,5.77e-8,5.76e-8,-10.04310566,5.62133e-4,-2.077633904,0.003773583,28.76814643,0.412837712,5.19457e-4,-3.209909445,0.003765188,-3.086528686,0.006609011,-6.473862085,0.026977453,-33.50825488,1.69778962,-0.360244117,0.006120196,-0.061170722,0.025319779,-27.8185068,1.710062617,
4570,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-27,IPL-CI-4892 PK95-SC-27,20260504.14,5/4/26 13:53,4892,90,calcite,50,5.76e-8,5.74e-8,-10.06748081,6.77549e-4,-1.910563827,0.003141254,28.94038064,0.395673682,6.42288e-4,-3.043244605,0.00313466,-2.931924251,0.008473642,-6.173812371,0.023097733,-28.22245417,1.507119727,-0.351174451,0.006957337,-0.091442929,0.02359417,-22.80354875,1.517117153,
4571,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-27,IPL-CI-4945 PK95-SC-27,20260528.13,5/28/26 12:59,4945,90,calcite,50,5.76e-8,5.75e-8,-9.406693116,0.001794097,-1.980556177,0.003399636,28.86822483,1.016952284,0.001546575,-3.111698788,0.00339214,-2.35549951,0.007582771,-6.249258846,0.024591043,-29.11846199,2.082404442,-0.344788039,0.007733152,-0.03313322,0.025824395,-24.23066346,2.09391467,
4572,Sample,Matthew's BHB Carbs,mam,include,PK95-SC-27-01,IPL-CI-4696 PK95-SC-27-01,20260214.2,2/14/26 20:37,4696,90,calcite,50,5.79e-8,5.77e-8,-9.947985942,0.003616985,-1.749587599,0.004280137,29.10633265,0.513066291,0.003531297,-2.882341781,0.004269077,-2.669679103,0.00992098,-5.860964878,0.030829088,-36.42241681,1.87367997,-0.384592724,0.006739106,-0.116358568,0.024078027,-31.55773051,1.878737897,
4573,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-27-02,IPL-CI-4743 PK95-SC-27-02,20260226.17,2/26/26 16:53,4743,90,calcite,50,5.79e-8,5.76e-8,-9.939060001,0.003648868,-1.847987217,0.00439719,29.0048915,0.517587732,0.003715508,-2.980515844,0.004385464,-2.731888127,0.011132202,-6.063133817,0.03211855,-28.82921808,1.807675569,-0.365642719,0.00778657,-0.129931142,0.02501564,-23.7418589,1.823700454,
4574,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-27-03,IPL-CI-4777 PK95-SC-27-03,20260311.1,3/11/26 10:12,4777,90,calcite,50,5.79e-8,5.79e-8,-9.936652051,0.003303448,-1.815644681,0.009586554,29.03823374,0.524410624,0.002527634,-2.948232806,0.009563174,-2.722235595,0.020520196,-5.957897342,0.042087421,-30.35119901,5.738638512,-0.40841127,0.017943872,-0.213162645,0.03975861,-25.3665991,5.772036768,
4575,Sample,Matthew's BHB Carbs,alw,include,PK95-SC-279,IPL-CI-4931 PK95-SC-279,20260516.17,5/16/26 17:42,4931,90,calcite,50,5.76e-8,5.75e-8,-8.49869869,6.32549e-4,-0.920313062,0.003407632,29.96124006,1.910704573,5.46203e-4,-2.051805681,0.003400003,-0.404640377,0.006524347,-4.206037124,0.022104307,-22.98378102,1.817500806,-0.357889408,0.005205003,-0.106357793,0.019364986,-21.036517,1.818184532,
4576,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-279,IPL-CI-4952 PK95-SC-279,20260530.11,5/30/26 11:22,4952,90,calcite,50,5.74e-8,5.73e-8,-8.299435919,4.77568e-4,-1.050638333,0.003326473,29.82688644,2.094069779,4.30162e-4,-2.181437413,0.00331912,-0.349881689,0.006716789,-4.449271752,0.018251748,-26.29492565,1.853331645,-0.362322621,0.0061966190000000004,-0.09220879,0.01912354,-24.28794513,1.85677027,
4577,Sample,Matthew's BHB Carbs,euf,include,PK95-SC-279-01,IPL-CI-4620 PK95-SC-279-01,20260114.15,1/14/26 15:10,4620,90,calcite,50,5.77e-8,5.75e-8,-7.755735777,4.49742e-4,-1.820075004,0.00334255,29.03366648,2.580331536,3.77472e-4,-2.948103138,0.003335335,-0.624311625,0.008391585,-6.087931012,0.021127208,-33.00539567,1.650581732,-0.387572936,0.007,-0.212959172,0.016,-30.06064011,1.655182495,
4578,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-279-02,IPL-CI-4709 PK95-SC-279-02,20260218.16,2/18/26 16:21,4709,90,calcite,50,5.78e-8,5.76e-8,-8.29635209,0.003222405,-1.460154025,0.003640423,29.40471261,2.083718785,0.00257802,-2.590063123,0.00363059,-0.77686914,0.009904924,-5.286501979,0.028010425,-28.41849657,1.863785454,-0.394741503,0.008189872,-0.136632238,0.02600196,-25.6815388,1.863759529,
4579,Sample,Matthew's BHB Carbs,wmn,include,PK95-SC-3,IPL-CI-4968 PK95-SC-3,20260604.17,6/4/26 16:53,4968,90,calcite,50,5.75e-8,5.73e-8,-8.68992001,5.64763e-4,-0.472007097,0.002800413,30.42340316,1.745886918,4.96741e-4,-1.604851537,0.002793945,-0.123382997,0.006976828,-3.306564144,0.019515422,-23.75364761,1.439987866,-0.3449649,0.00651787,-0.107183856,0.019849413,-22.48883554,1.441310896,
